pinyin,tone,server_name,filename,url,status,size,http_status
qie,2,qie,qie2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qie2.mp3,downloaded,15045,200
qie,3,qie,qie3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qie3.mp3,downloaded,20688,200
qie,4,qie,qie4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qie4.mp3,downloaded,16926,200
qin,1,qin,qin1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qin1.mp3,downloaded,18180,200
qin,2,qin,qin2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qin2.mp3,downloaded,14418,200
qin,3,qin,qin3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qin3.mp3,downloaded,17553,200
qin,4,qin,qin4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qin4.mp3,downloaded,14418,200
qing,1,qing,qing1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qing1.mp3,downloaded,24973,200
qing,2,qing,qing2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qing2.mp3,downloaded,10528,200
qing,3,qing,qing3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qing3.mp3,downloaded,27899,200
qing,4,qing,qing4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qing4.mp3,downloaded,13035,200
qiong,1,qiong,qiong1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qiong1.mp3,downloaded,25703,200
qiong,2,qiong,qiong2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qiong2.mp3,downloaded,18807,200
qiong,3,qiong,qiong3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qiong3.mp3,downloaded,21941,200
qiong,4,qiong,qiong4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qiong4.mp3,downloaded,18807,200
qiu,1,qiu,qiu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qiu1.mp3,downloaded,20688,200
qiu,2,qiu,qiu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qiu2.mp3,downloaded,15672,200
qiu,3,qiu,qiu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qiu3.mp3,downloaded,21941,200
qiu,4,qiu,qiu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qiu4.mp3,downloaded,12537,200
qu,1,qu,qu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qu1.mp3,downloaded,23195,200
qu,2,qu,qu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qu2.mp3,downloaded,15672,200
qu,3,qu,qu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qu3.mp3,downloaded,20688,200
qu,4,qu,qu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qu4.mp3,downloaded,13164,200
quan,1,quan,quan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/quan1.mp3,downloaded,18180,200
quan,2,quan,quan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/quan2.mp3,downloaded,14418,200
quan,3,quan,quan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/quan3.mp3,downloaded,20688,200
quan,4,quan,quan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/quan4.mp3,downloaded,12537,200
que,1,que,que1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/que1.mp3,downloaded,20688,200
que,2,que,que2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/que2.mp3,downloaded,13791,200
que,3,que,que3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/que3.mp3,downloaded,20688,200
que,4,que,que4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/que4.mp3,downloaded,15045,200
qun,1,qun,qun1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qun1.mp3,downloaded,20061,200
qun,2,qun,qun2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qun2.mp3,downloaded,16926,200
qun,3,qun,qun3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qun3.mp3,downloaded,21315,200
qun,4,qun,qun4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/qun4.mp3,downloaded,12537,200
ran,1,ran,ran1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ran1.mp3,downloaded,22568,200
ran,2,ran,ran2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ran2.mp3,downloaded,17553,200
ran,3,ran,ran3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ran3.mp3,downloaded,23822,200
ran,4,ran,ran4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ran4.mp3,downloaded,16299,200
rang,1,rang,rang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rang1.mp3,downloaded,25703,200
rang,2,rang,rang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rang2.mp3,downloaded,19434,200
rang,3,rang,rang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rang3.mp3,downloaded,24449,200
rang,4,rang,rang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rang4.mp3,downloaded,18807,200
rao,1,rao,rao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rao1.mp3,downloaded,20688,200
rao,2,rao,rao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rao2.mp3,downloaded,17553,200
rao,3,rao,rao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rao3.mp3,downloaded,21941,200
rao,4,rao,rao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rao4.mp3,downloaded,15045,200
re,1,re,re1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/re1.mp3,downloaded,21941,200
re,2,re,re2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/re2.mp3,downloaded,14418,200
re,3,re,re3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/re3.mp3,downloaded,21941,200
re,4,re,re4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/re4.mp3,downloaded,13791,200
ren,1,ren,ren1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ren1.mp3,downloaded,21941,200
ren,2,ren,ren2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ren2.mp3,downloaded,15672,200
ren,3,ren,ren3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ren3.mp3,downloaded,19434,200
ren,4,ren,ren4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ren4.mp3,downloaded,13164,200
reng,1,reng,reng1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/reng1.mp3,downloaded,32181,200
reng,2,reng,reng2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/reng2.mp3,downloaded,26748,200
reng,3,reng,reng3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/reng3.mp3,downloaded,29674,200
reng,4,reng,reng4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/reng4.mp3,downloaded,27584,200
ri,1,ri,ri1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ri1.mp3,downloaded,18180,200
ri,2,ri,ri2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ri2.mp3,downloaded,11910,200
ri,3,ri,ri3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ri3.mp3,downloaded,16926,200
ri,4,ri,ri4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ri4.mp3,downloaded,14418,200
rong,1,rong,rong1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rong1.mp3,downloaded,25703,200
rong,2,rong,rong2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rong2.mp3,downloaded,19434,200
rong,3,rong,rong3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rong3.mp3,downloaded,24449,200
rong,4,rong,rong4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rong4.mp3,downloaded,15672,200
rou,1,rou,rou1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rou1.mp3,downloaded,23822,200
rou,2,rou,rou2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rou2.mp3,downloaded,16926,200
rou,3,rou,rou3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rou3.mp3,downloaded,24449,200
rou,4,rou,rou4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rou4.mp3,downloaded,16299,200
ru,1,ru,ru1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ru1.mp3,downloaded,25703,200
ru,2,ru,ru2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ru2.mp3,downloaded,16926,200
ru,3,ru,ru3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ru3.mp3,downloaded,23195,200
ru,4,ru,ru4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ru4.mp3,downloaded,16926,200
rua,1,rua,rua1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rua1.mp3,downloaded,23822,200
rua,2,rua,rua2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rua2.mp3,downloaded,16926,200
rua,3,rua,rua3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rua3.mp3,downloaded,22568,200
rua,4,rua,rua4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rua4.mp3,downloaded,15045,200
ruan,1,ruan,ruan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ruan1.mp3,downloaded,22568,200
ruan,2,ruan,ruan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ruan2.mp3,downloaded,17553,200
ruan,3,ruan,ruan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ruan3.mp3,downloaded,21941,200
ruan,4,ruan,ruan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ruan4.mp3,downloaded,15672,200
rui,1,rui,rui1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rui1.mp3,downloaded,22568,200
rui,2,rui,rui2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rui2.mp3,downloaded,13791,200
rui,3,rui,rui3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rui3.mp3,downloaded,20688,200
rui,4,rui,rui4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/rui4.mp3,downloaded,16926,200
run,1,run,run1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/run1.mp3,downloaded,21941,200
run,2,run,run2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/run2.mp3,downloaded,16926,200
run,3,run,run3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/run3.mp3,downloaded,19434,200
run,4,run,run4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/run4.mp3,downloaded,15672,200
ruo,1,ruo,ruo1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ruo1.mp3,downloaded,20688,200
ruo,2,ruo,ruo2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ruo2.mp3,downloaded,16926,200
ruo,3,ruo,ruo3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ruo3.mp3,downloaded,23195,200
ruo,4,ruo,ruo4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ruo4.mp3,downloaded,16926,200
sa,1,sa,sa1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sa1.mp3,downloaded,20061,200
sa,2,sa,sa2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sa2.mp3,downloaded,14418,200
sa,3,sa,sa3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sa3.mp3,downloaded,20688,200
sa,4,sa,sa4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sa4.mp3,downloaded,15672,200
sai,1,sai,sai1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sai1.mp3,downloaded,20688,200
sai,2,sai,sai2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sai2.mp3,downloaded,14418,200
sai,3,sai,sai3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sai3.mp3,downloaded,20061,200
sai,4,sai,sai4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sai4.mp3,downloaded,14418,200
san,1,san,san1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/san1.mp3,downloaded,23195,200
san,2,san,san2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/san2.mp3,downloaded,18807,200
san,3,san,san3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/san3.mp3,downloaded,21941,200
san,4,san,san4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/san4.mp3,downloaded,18180,200
sang,1,sang,sang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sang1.mp3,downloaded,27584,200
sang,2,sang,sang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sang2.mp3,downloaded,18807,200
sang,3,sang,sang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sang3.mp3,downloaded,25076,200
sang,4,sang,sang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sang4.mp3,downloaded,18180,200
sao,1,sao,sao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sao1.mp3,downloaded,23195,200
sao,2,sao,sao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sao2.mp3,downloaded,20061,200
sao,3,sao,sao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sao3.mp3,downloaded,22568,200
sao,4,sao,sao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sao4.mp3,downloaded,20688,200
se,1,se,se1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/se1.mp3,downloaded,23195,200
se,2,se,se2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/se2.mp3,downloaded,16299,200
se,3,se,se3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/se3.mp3,downloaded,23822,200
se,4,se,se4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/se4.mp3,downloaded,17553,200
sen,1,sen,sen1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sen1.mp3,downloaded,23195,200
sen,2,sen,sen2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sen2.mp3,downloaded,18807,200
sen,3,sen,sen3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sen3.mp3,downloaded,23195,200
sen,4,sen,sen4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sen4.mp3,downloaded,15672,200
seng,1,seng,seng1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/seng1.mp3,downloaded,23822,200
seng,2,seng,seng2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/seng2.mp3,downloaded,28002,200
seng,3,seng,seng3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/seng3.mp3,downloaded,30928,200
seng,4,seng,seng4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/seng4.mp3,downloaded,26330,200
sha,1,sha,sha1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sha1.mp3,downloaded,23195,200
sha,2,sha,sha2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sha2.mp3,downloaded,15045,200
sha,3,sha,sha3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sha3.mp3,downloaded,23195,200
sha,4,sha,sha4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sha4.mp3,downloaded,13791,200
shai,1,shai,shai1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shai1.mp3,downloaded,19643,200
shai,2,shai,shai2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shai2.mp3,downloaded,16717,200
shai,3,shai,shai3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shai3.mp3,downloaded,22568,200
shai,4,shai,shai4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shai4.mp3,downloaded,17135,200
shan,1,shan,shan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shan1.mp3,downloaded,24449,200
shan,2,shan,shan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shan2.mp3,downloaded,18180,200
shan,3,shan,shan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shan3.mp3,downloaded,22568,200
shan,4,shan,shan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shan4.mp3,downloaded,19434,200
shang,1,shang,shang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shang1.mp3,downloaded,23822,200
shang,2,shang,shang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shang2.mp3,downloaded,18180,200
shang,3,shang,shang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shang3.mp3,downloaded,22568,200
shang,4,shang,shang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shang4.mp3,downloaded,16926,200
shao,1,shao,shao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shao1.mp3,downloaded,21941,200
shao,2,shao,shao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shao2.mp3,downloaded,18180,200
shao,3,shao,shao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shao3.mp3,downloaded,20688,200
shao,4,shao,shao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shao4.mp3,downloaded,17553,200
she,1,she,she1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/she1.mp3,downloaded,26330,200
she,2,she,she2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/she2.mp3,downloaded,18180,200
she,3,she,she3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/she3.mp3,downloaded,26957,200
she,4,she,she4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/she4.mp3,downloaded,13164,200
shei,1,shei,shei1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shei1.mp3,downloaded,23822,200
shei,2,shei,shei2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shei2.mp3,downloaded,20061,200
shei,3,shei,shei3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shei3.mp3,downloaded,25703,200
shei,4,shei,shei4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shei4.mp3,downloaded,15045,200
shen,1,shen,shen1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shen1.mp3,downloaded,21315,200
shen,2,shen,shen2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shen2.mp3,downloaded,15045,200
shen,3,shen,shen3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shen3.mp3,downloaded,20688,200
shen,4,shen,shen4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shen4.mp3,downloaded,15045,200
sheng,1,sheng,sheng1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sheng1.mp3,downloaded,22986,200
sheng,2,sheng,sheng2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sheng2.mp3,downloaded,27584,200
sheng,3,sheng,sheng3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sheng3.mp3,downloaded,28838,200
sheng,4,sheng,sheng4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/sheng4.mp3,downloaded,25494,200
shi,1,shi,shi1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shi1.mp3,downloaded,20688,200
shi,2,shi,shi2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shi2.mp3,downloaded,15672,200
shi,3,shi,shi3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shi3.mp3,downloaded,23822,200
shi,4,shi,shi4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shi4.mp3,downloaded,15672,200
shou,1,shou,shou1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shou1.mp3,downloaded,25076,200
shou,2,shou,shou2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shou2.mp3,downloaded,19434,200
shou,3,shou,shou3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shou3.mp3,downloaded,26330,200
shou,4,shou,shou4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shou4.mp3,downloaded,15672,200
shu,1,shu,shu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shu1.mp3,downloaded,25076,200
shu,2,shu,shu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shu2.mp3,downloaded,17553,200
shu,3,shu,shu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/shu3.mp3,downloaded,24449,200
